CODE,SECTION,DATE,ROOM,PROFESSOR
BPS4126,C,1460644200,Not available at this time.,
BPS4129,,1460817000,Not available at this time.,John Pezacki
BPS4131,,1461335400,Not available at this time.,Alain Musende
BPS4526,B,1460644200,Not available at this time.,
BPS4526,C,1460644200,Not available at this time.,
CHM1321,A,1461249000,Not available at this time.,William Ogilvie
CHM1321,A,1461249000,Not available at this time.,William Ogilvie
CHM1321,A,1461249000,Not available at this time.,William Ogilvie
CHM1321,B,1461249000,Not available at this time.,Sandro Gambarotta
CHM1321,B,1461249000,Not available at this time.,Sandro Gambarotta
CHM1321,B,1461249000,Not available at this time.,Sandro Gambarotta
CHM1321,B,1461249000,Not available at this time.,Sandro Gambarotta
CHM1321,B,1461249000,Not available at this time.,Sandro Gambarotta
CHM1321,C,1461249000,Not available at this time.,Kathy Focsaneanu
CHM1321,C,1461249000,Not available at this time.,Kathy Focsaneanu
CHM1321,C,1461249000,Not available at this time.,Kathy Focsaneanu
CHM1321,C,1461249000,Not available at this time.,Kathy Focsaneanu
CHM1321,D,1461249000,Not available at this time.,Katherine McGilvray
CHM1321,D,1461249000,Not available at this time.,Katherine McGilvray
CHM1721,A,1461249000,Not available at this time.,Christophe Pardin
CHM1721,A,1461249000,Not available at this time.,Christophe Pardin
CHM1721,B,1461249000,Not available at this time.,André Beauchemin
CHM2120,C,1461610800,Not available at this time.,Claudia El Nachef
CHM2120,C,1461610800,Not available at this time.,Claudia El Nachef
CHM2128,,1461767400,Not available at this time.,Jaclyn Brusso
CHM2311,,1460919600,Not available at this time.,Jaclyn Brusso
CHM2330,,1460851200,Not available at this time.,David Bryce
CHM2330,,1460851200,Not available at this time.,David Bryce
CHM2330,,1460851200,Not available at this time.,David Bryce
CHM2354,,1461681000,Not available at this time.,Maxim Berezovski
CHM2354,,1461681000,Not available at this time.,Maxim Berezovski
CHM2520,C,1461610800,Not available at this time.,Claudia El Nachef
CHM2520,C,1461610800,Not available at this time.,Claudia El Nachef
CHM2711,,1460919600,Not available at this time.,Heshel Teitelbaum
CHM2713,,1461249000,Not available at this time.,Kathy Focsaneanu
CHM2730,,1460851200,Not available at this time.,David Bryce
CHM2730,,1460851200,Not available at this time.,David Bryce
CHM2730,,1460851200,Not available at this time.,David Bryce
CHM2754,,1461681000,Not available at this time.,Heshel Teitelbaum
CHM2754,,1461681000,Not available at this time.,Heshel Teitelbaum
CHM3126,B,1461783600,Not available at this time.,
CHM3129,,1460817000,Not available at this time.,Deryn Fogg
CHM3373,,1461265200,Not available at this time.,Albert Stolow
CHM3526,B,1461783600,Not available at this time.,
CHM4129,,1460730600,Not available at this time.,Wendy Pell
CHM4155,,1461092400,Not available at this time.,Wendy Pell
CHM4318,,1461421800,Not available at this time.,Juan Scaiano
CHM4328,B,1461421800,Not available at this time.,Robert Ben
CHM4328,D,1461594600,Not available at this time.,Stephen Newman
CHM4354,C,1461006000,Not available at this time.,Paul Mayer
CHM4381,,1461249000,Not available at this time.,Linda Johnston
CHM4390,B,1461006000,Not available at this time.,Robert Jack Cornett
CHM4390,C,1461783600,Not available at this time.,Saman Alavi-Shoushtari
CHM4555,,1461092400,Not available at this time.,Kathy Focsaneanu
EVS1101,,1461508200,Not available at this time.,Danielle Fortin
EVS1101,,1461508200,Not available at this time.,Danielle Fortin
EVS1501,,1461508200,Not available at this time.,Danielle Fortin
EVS1501,,1461508200,Not available at this time.,Danielle Fortin
EVS3120,,1461715200,Not available at this time.,Aaron Hinz
EVS3520,,1461715200,Not available at this time.,Jacques Egle
GEO1111,,1461162600,Not available at this time.,Robert Jack Cornett
GEO1111,,1461162600,Not available at this time.,Robert Jack Cornett
GEO1111,,1461162600,Not available at this time.,Robert Jack Cornett
GEO1301,,1461178800,Not available at this time.,Claude Farley
GEO1511,,1461162600,Not available at this time.,Simone Dumas
GEO1511,,1461162600,Not available at this time.,Simone Dumas
GEO1511,,1461162600,Not available at this time.,Simone Dumas
GEO1701,,1461178800,Not available at this time.,Claude Farley
