CODE,SECTION,TYPE,DAY,START,END,ROOM,NAME,PROFESSOR
CVG6309,F,Lecture 1,3,14:30,17:30,VNR 3075,SPEC. TOP. IN CIVIL ENGINEE.,Abdolmajid Mohammadian
CVG8366,F,Seminar 1,5,13:00,16:00,LEE A130,DOCTORAL SEMINAR IN CIVIL ENG.,Not available at this time.
DCL5120,B,Seminar 1,5,11:30,14:30,FTX 416,ADVANCED HUMAN RIGHTS,Ravi Malhotra
DCL5121,A,Seminar 1,1,08:30,11:30,FTX 235,STUDIES IN HUMAN RIGHTS I,Kris Klein
DCL5121,B,Seminar 1,5,08:30,11:30,FTX 102,STUDIES IN HUMAN RIGHTS I,Colleen Flood
DCL5121,D,Seminar 1,2,08:30,11:30,FTX 102,STUDIES IN HUMAN RIGHTS I,Carissima Mathen
DCL5121,G,Seminar 1,1,13:00,14:30,FTX 416,STUDIES IN HUMAN RIGHTS I,Jacqueline Huston
DCL5121,G,Seminar 2,4,13:00,14:30,FTX 416,STUDIES IN HUMAN RIGHTS I,Jacqueline Huston
DCL5122,A,Seminar 1,3,08:30,10:00,FTX 316,STUDIES IN HUMAN RIGHTS II,Jennifer Chandler
DCL5122,A,Seminar 2,5,11:30,13:00,FTX 315,STUDIES IN HUMAN RIGHTS II,Jennifer Chandler
DCL5122,B,Seminar 1,4,13:00,16:00,FTX 102,STUDIES IN HUMAN RIGHTS II,Jennifer Bond
DCL5123,B,Seminar 1,2,09:30,12:30,FTX 136,STUDIES IN HUMAN RIGHTS III,Errol Mendes
DCL5123,E,Seminar 1,1,16:00,19:00,FTX 235,STUDIES IN HUMAN RIGHTS III,Karen Cooper
DCL5131,,Seminar 1,4,11:30,14:30,FSS 5023,CH. RIGHTS: INTERDIS. APPROACH,Elisa Romano
DCL5301,,Seminar 1,3,16:00,19:00,FTX 137,LEGAL RESEARCH METHODOLOGY,Suzanne Bouclin
DCL5303,,Seminar 1,3,16:00,19:00,FTX 416,STUDIES IN LEGAL THEORY I,Jennie Abell
DCL5304,A,Seminar 1,5,16:00,19:00,FTX 315,STUDIES IN LEGAL THEORY II,Chidi Oguamanam
DCL5340,,Seminar 1,2,09:00,10:30,FTX 316,SUSTAINABILITY AND LAW,Heather McLeod-Kilmurray
DCL5340,,Seminar 2,4,09:00,10:30,FSS 14005,SUSTAINABILITY AND LAW,Heather McLeod-Kilmurray
DCL5501,,Seminar 1,4,17:30,20:30,FTX 136,METHO. DE RECHERCHE JURIDIQUE,Peter Oliver
DCL5501,P,Seminar 1,2,14:30,17:30,FTX 235,METHO. DE RECHERCHE JURIDIQUE,Jean-Bosco Iyakaremye
DCL5503,,Seminar 1,1,14:30,17:30,THN 133,THEO. CONTEMPORAINES DU DROIT,Marie-Eve Sylvestre
DCL5510,,Lecture 1,5,08:30,11:30,FTX 361,PROB. THÉO. CHOIS. DROIT PRIVÉ,Sophie Thériault
DCL5521,,Seminar 1,3,08:30,11:30,THN 054,INITIATION RÉDACTION D'ACTES,Jacques Ste-Marie
DCL5523,,Seminar 1,2,17:30,20:30,BRS 302,PUBLICITÉ DROITS ET PROPRIÉTÉ,Noémi Landry-Blanchard
DCL5524,,Seminar 1,4,16:00,19:00,FTX 402,RELATIONS FAMILIALES,Céline Bigras
DCL5525,,Seminar 1,3,14:30,17:30,LPR 285,NÉGOCIATION &amp; TRANSFERTS PROP.,Louis-Philippe Robert
DCL5535,A,Seminar 1,2,14:30,17:30,KED B004,ENJEUX CONTEMPORAINS EN DROIT,Katherine Lippel
DCL5731,D,Seminar 1,2,08:30,10:00,BRS 232,PROB. CHOI. DROIT PERSONNE I,Michelle Flaherty
DCL5731,D,Seminar 2,4,13:00,14:30,BRS 302,PROB. CHOI. DROIT PERSONNE I,Michelle Flaherty
DCL5732,C,Seminar 1,2,10:00,11:30,FTX 235,PROB. CHOI. DROIT PERSONNE II,Pierre Foucher
DCL5732,C,Seminar 2,5,11:30,13:00,FTX 235,PROB. CHOI. DROIT PERSONNE II,Pierre Foucher
DCL5732,D,Seminar 1,2,17:30,19:00,FTX 316,PROB. CHOI. DROIT PERSONNE II,Martha Jackman
DCL5732,D,Seminar 2,4,17:30,19:00,FTX 316,PROB. CHOI. DROIT PERSONNE II,Martha Jackman
DCL5738,,Lecture 1,3,16:00,19:00,FTX 315,MÉTH. RECH. ACTION DOM. JURID.,Martha Jackman
DCL6120,A,Seminar 1,4,16:00,19:00,FTX 315,ADVANCED INTERNATIONAL LAW,Donald McRae
DCL6121,A,Seminar 1,3,16:00,19:00,FTX 136,STUDIES IN INTERNA. LAW I,Anthony Daimsis
DCL6121,C,Seminar 1,2,11:30,13:00,DMS 10161,STUDIES IN INTERNA. LAW I,Penelope Simons
DCL6121,C,Seminar 2,4,13:00,14:30,DMS 11161,STUDIES IN INTERNA. LAW I,Penelope Simons
DCL6121,D,Lecture 1,1,11:30,13:00,FTX 359,STUDIES IN INTERNA. LAW I,Marina Pavlovic
DCL6121,D,Lecture 2,3,08:30,10:00,FTX 359,STUDIES IN INTERNA. LAW I,Marina Pavlovic
DCL6122,F,Seminar 1,5,08:30,11:30,FTX 416,STUDIES IN INTERNA. LAW II,Donald McRae
DCL6123,A,Seminar 1,1,10:00,13:00,FTX 102,INTERNATIONAL HUMAN RIGHTS,Penelope Simons
DCL6125,,Seminar 1,3,19:00,22:00,FTX 235,INTERNATIONAL TRADE REGULATION,Rambod Behboodi
DCL6130,,Seminar 1,1,16:00,19:00,FTX 316,NATIONAL SECURITY LAW,Michael Duffy
