CODE,SECTION,TYPE,DAY,START,END,ROOM,NAME,PROFESSOR
CML1103,A,Tutorial 1,4,14:30,16:00,FTX 227,CRIMINAL LAW AND PROCEDURE,Not available at this time.
CML1103,B,Lecture 1,2,14:30,16:00,FTX 302,CRIMINAL LAW AND PROCEDURE,Graham Mayeda
CML1103,B,Lecture 2,4,13:00,14:30,FTX 302,CRIMINAL LAW AND PROCEDURE,Graham Mayeda
CML1103,B,Tutorial 1,4,14:30,16:00,FTX 351,CRIMINAL LAW AND PROCEDURE,Not available at this time.
CML1104,A,Lecture 1,2,10:00,11:30,FTX 147A,Introduction to Public Law and,Craig Forcese
CML1104,A,Lecture 2,5,13:00,14:30,FTX 147A,Introduction to Public Law and,Craig Forcese
CML1104,A,Tutorial 1,3,16:00,17:30,FTX 227,Introduction to Public Law and,Not available at this time.
CML1104,B,Course has on-line/classroom activities 1,3,19:00,22:00,FTX 351,Introduction to Public Law and,Joanne St. Lewis
CML1104,B,Tutorial 1,2,10:00,11:30,SMD 428,Introduction to Public Law and,Not available at this time.
CML1104,C,Lecture 1,2,10:00,11:30,FTX 351,Introduction to Public Law and,John Keyes
CML1104,C,Lecture 2,5,13:00,14:30,FTX 147B,Introduction to Public Law and,John Keyes
CML1104,C,Tutorial 1,4,10:00,11:30,FTX 232,Introduction to Public Law and,Not available at this time.
CML1104,D,Lecture 1,2,10:00,11:30,FTX 302,Introduction to Public Law and,Adam Dodek
CML1104,D,Lecture 2,5,13:00,14:30,FTX 147,Introduction to Public Law and,Adam Dodek
CML1104,D,Tutorial 1,3,16:00,17:30,MNT 204,Introduction to Public Law and,Not available at this time.
CML1107,A,Lecture 1,1,13:00,14:30,FTX 351,TORTS,Bruce Feldthusen
CML1107,A,Lecture 2,3,13:00,14:30,FTX 351,TORTS,Bruce Feldthusen
CML1107,A,Tutorial 1,3,14:30,16:00,FTX 232,TORTS,Not available at this time.
CML1107,B,Lecture 1,3,13:00,16:00,FTX 302,TORTS,Lorian Hardcastle
CML1107,B,Tutorial 1,1,13:00,14:30,MRT 221,TORTS,Lorian Hardcastle
CML1108,A,Lecture 1,1,16:00,18:00,FTX 147A,PROPERTY,Angela Cameron
CML1108,A,Seminar 1,3,10:00,11:30,Not available at this time.,PROPERTY,Angela Cameron
CML1108,A,Seminar 2,5,11:30,13:00,FTX 147B,PROPERTY,Angela Cameron
CML1108,A,Tutorial 1,5,08:30,10:00,FTX 316,PROPERTY,Not available at this time.
CML1108,B,Lecture 1,1,16:00,18:00,FTX 147,PROPERTY,E. Anne Uteck
CML1108,B,Seminar 1,3,08:30,10:00,FTX 302,PROPERTY,E. Anne Uteck
CML1108,B,Seminar 2,5,08:30,10:00,FTX 147A,PROPERTY,E. Anne Uteck
CML1108,B,Tutorial 1,5,11:30,13:00,FTX 351,PROPERTY,Not available at this time.
CML1108,C,Lecture 1,1,16:00,18:00,FTX 147B,PROPERTY,David Wiseman
CML1108,C,Seminar 1,3,08:30,10:00,FTX 147,PROPERTY,David Wiseman
CML1108,C,Seminar 2,5,11:30,13:00,FTX 147,PROPERTY,David Wiseman
CML1108,C,Tutorial 1,5,08:30,10:00,FTX 402,PROPERTY,Not available at this time.
CML1108,D,Lecture 1,1,16:00,18:00,FTX 302,PROPERTY,Jeremy de Beer
CML1108,D,Seminar 1,3,10:00,11:30,FTX 302,PROPERTY,Jeremy de Beer
CML1108,D,Seminar 2,5,08:30,10:00,FTX 302,PROPERTY,Not available at this time.
CML1108,D,Tutorial 1,5,11:30,13:00,Not available at this time.,PROPERTY,Not available at this time.
CML1203,A,Lecture 1,2,13:00,14:30,FTX 136,CRIMINAL LAW AND PROCEDURE,Rosemary Cairns Way
CML1203,A,Discussion Group 1,2,14:30,15:30,FTX 136,CRIMINAL LAW AND PROCEDURE,Rosemary Cairns Way
CML1203,A,Seminar 1,4,10:00,11:30,FTX 416,CRIMINAL LAW AND PROCEDURE,Rosemary Cairns Way
CML1203,B,Lecture 1,2,13:00,14:30,FTX 316,CRIMINAL LAW AND PROCEDURE,Jennifer Bond
CML1203,B,Discussion Group 1,2,14:30,15:30,FTX 316,CRIMINAL LAW AND PROCEDURE,Jennifer Bond
CML1203,B,Seminar 1,4,10:00,11:30,FTX 316,CRIMINAL LAW AND PROCEDURE,Jennifer Bond
CML1203,C,Lecture 1,2,14:30,16:00,FTX 137,CRIMINAL LAW AND PROCEDURE,Michael Pal
CML1203,C,Discussion Group 1,4,14:30,15:30,FTX 316,CRIMINAL LAW AND PROCEDURE,Michael Pal
CML1203,C,Seminar 1,4,13:00,14:30,FTX 316,CRIMINAL LAW AND PROCEDURE,Michael Pal
