CODE,SECTION,DATE,ROOM,PROFESSOR
HSS4501,A,1460817000,Not available at this time.,Alejandra Dubois
LSR1105,A,1461276000,Take Home Exam,George Karlis
LSR1505,A,1460660400,Not available at this time.,Gervais Deschênes
LSR2110,A,1461351600,Not available at this time.,Paul Heintzman
LSR2121,A,1461178800,Not available at this time.,Paul Heintzman
LSR2510,A,1461196800,Not available at this time.,Jean-Marc Adjizian
LSR2522,A,1460730600,Not available at this time.,Alexandra Arellano
LSR3107,A,1461076200,Not available at this time.,Audrey Giles
NSG3103,A,1461092400,Not available at this time.,Thomas Foth
NSG3103,A,1461092400,Not available at this time.,Thomas Foth
NSG3103,A,1461092400,Not available at this time.,Thomas Foth
NSG3103,AP,1461092400,Not available at this time.,
NSG3103,AW,1461092400,Not available at this time.,
NSG3105,AP,1461351600,Not available at this time.,
NSG3105,AW,1461351600,Not available at this time.,
NSG3107,A,1461681000,Not available at this time.,Denise Harrison
NSG3107,A,1461681000,Not available at this time.,Denise Harrison
NSG3107,A,1461681000,Not available at this time.,Denise Harrison
NSG3107,A,1461681000,Not available at this time.,Denise Harrison
NSG3111,A,1460660400,Not available at this time.,Wendy Peterson
NSG3111,A,1460660400,Not available at this time.,Wendy Peterson
NSG3301,A,1461783600,Not available at this time.,Linda Juergensen
NSG3301,A,1461783600,Not available at this time.,Linda Juergensen
NSG3301,AP,1461783600,Not available at this time.,
NSG3301,AW,1461783600,Not available at this time.,
NSG3320,AP,1460730600,Not available at this time.,
NSG3320,AW,1460730600,Not available at this time.,
NSG3503,A,1461092400,Not available at this time.,Dave Holmes
NSG3507,A,1461681000,Not available at this time.,Julie Chartrand
NSG3511,A,1460660400,Not available at this time.,Viola Polomeno
NSG3520,A,1460833200,Not available at this time.,Jean-Daniel Jacob
NSG3522,A,1461265200,Not available at this time.,Chantal Backman
NSG3701,A,1461783600,Not available at this time.,Michelle Lalonde
NSG3701,A,1461783600,Not available at this time.,Michelle Lalonde
NSG3708,A,1461369600,Not available at this time.,Hélène Laperrière
NSG3713,A,1461610800,Not available at this time.,Sophie Bigras
NSG4134,A,1461076200,Not available at this time.,Thomas Foth
NSG4134,AP,1461076200,Not available at this time.,
NSG4534,A,1461076200,Not available at this time.,
NUT1504,A,1460817000,Not available at this time.,Pauline Darling
NUT2504,A,1461715200,Not available at this time.,Nicole Lemire
NUT2524,A,1461801600,Not available at this time.,Karina Belzile
NUT2721,A,1461006000,Not available at this time.,Jean-François Mauger
NUT3503,A,1460667600,Take Home Exam,Constance Nana
NUT3504,A,1460746800,Not available at this time.,Jean-François Mauger
NUT3522,A,1461265200,Not available at this time.,France Rioux
NUT3703,A,1460730600,Not available at this time.,Chantal Matar
