CODE,SECTION,TYPE,DAY,START,END,ROOM,NAME,PROFESSOR
BCH2333,B,Laboratory 12,4,08:30,11:30,BSC 211,INTRODUCTION TO BIOCHEMISTRY,Josée Coutu
BCH2333,B,Laboratory 13,4,13:00,16:00,BSC 211,INTRODUCTION TO BIOCHEMISTRY,Luc Poitras
BCH2333,B,Laboratory 14,4,13:00,16:00,BSC 211,INTRODUCTION TO BIOCHEMISTRY,Josée Coutu
BCH2333,B,Laboratory 17,4,17:30,20:30,BSC 211,INTRODUCTION TO BIOCHEMISTRY,Luc Poitras
BCH2333,B,Laboratory 18,4,17:30,20:30,BSC 211,INTRODUCTION TO BIOCHEMISTRY,Josée Coutu
BCH2733,,Lecture 1,3,13:00,14:30,CBY C03,Introduction à la biochimie,Francois-Xavier Campbell-Valois
BCH2733,,Lecture 2,5,11:30,13:00,CBY C03,Introduction à la biochimie,Francois-Xavier Campbell-Valois
BCH2733,,Discussion Group 1,2,17:30,19:00,CBY D207,Introduction à la biochimie,Francois-Xavier Campbell-Valois
BCH2733,,Discussion Group 2,1,17:30,19:00,CBY D207,Introduction à la biochimie,Francois-Xavier Campbell-Valois
BCH2733,,Discussion Group 3,5,13:00,14:30,TBT 325,Introduction à la biochimie,Francois-Xavier Campbell-Valois
BCH2733,,Discussion Group 4,5,14:30,16:00,SMD 224,Introduction à la biochimie,Francois-Xavier Campbell-Valois
BCH2733,,Laboratory 1,3,14:30,17:30,BSC 211,Introduction à la biochimie,Luc Poitras
BCH2733,,Laboratory 2,3,14:30,17:30,BSC 211,Introduction à la biochimie,Josée Coutu
BCH2733,,Laboratory 3,5,08:30,11:30,BSC 211,Introduction à la biochimie,Luc Poitras
BCH2733,,Laboratory 4,5,08:30,11:30,BSC 211,Introduction à la biochimie,Josée Coutu
BCH2733,,Laboratory 5,5,13:00,16:00,BSC 211,Introduction à la biochimie,Luc Poitras
BCH2733,,Laboratory 6,5,13:00,16:00,BSC 211,Introduction à la biochimie,Josée Coutu
BCH3120,A,Lecture 1,1,10:00,11:30,MRN 150,GENERAL INTERMEDIARY METABOL.,Elaine Beaulieu
BCH3120,A,Lecture 2,3,08:30,10:00,MRN 150,GENERAL INTERMEDIARY METABOL.,Elaine Beaulieu
BCH3125,A,Lecture 1,2,10:00,11:30,FSS 2005,PROTEIN STRUCTURE AND FUNCTION,Corrie daCosta
BCH3125,A,Lecture 2,4,08:30,10:00,FSS 2005,PROTEIN STRUCTURE AND FUNCTION,Corrie daCosta
BCH3125,A,Discussion Group 1,2,17:30,19:00,MNT 203,PROTEIN STRUCTURE AND FUNCTION,Corrie daCosta
BCH3346,A,Laboratory 1,1,11:30,17:30,BSC 202,BIOCHEMISTRY LABORATORY II,Josée Coutu
BCH3346,B,Laboratory 1,2,11:30,17:30,BSC 202,BIOCHEMISTRY LABORATORY II,Josée Coutu
BCH3346,C,Laboratory 1,4,11:30,17:30,BSC 202,BIOCHEMISTRY LABORATORY II,Josée Coutu
BCH3346,D,Laboratory 1,3,11:30,17:30,BSC 202,BIOCHEMISTRY LABORATORY II,Josée Coutu
BCH3520,A,Lecture 1,1,10:00,11:30,FSS 1007,MÉTABOLISME INTERMÉDIAIRE GÉN.,Céline Aguer
BCH3520,A,Lecture 2,3,08:30,10:00,FSS 1007,MÉTABOLISME INTERMÉDIAIRE GÉN.,Céline Aguer
BCH3525,A,Lecture 1,2,13:00,14:30,FTX 359,STRUC. ET FONC. DES PROTÉINES,Roberto Chica
BCH3525,A,Lecture 2,4,11:30,13:00,FTX 147B,STRUC. ET FONC. DES PROTÉINES,Roberto Chica
BCH3525,A,Discussion Group 1,4,14:30,16:00,THN 054,STRUC. ET FONC. DES PROTÉINES,Roberto Chica
BCH3746,A,Laboratory 1,3,11:30,17:30,BSC 202,LABORATOIRE DE BIOCHIMIE II,Josée Coutu
BCH4101,,Lecture 1,2,10:00,11:30,MRT 218,HUMAN GENOME STRUCTURE &amp; FUNC,Josée Coutu
BCH4101,,Lecture 2,4,08:30,10:00,MRT 218,HUMAN GENOME STRUCTURE &amp; FUNC,Josée Coutu
BCH4123,,Lecture 1,1,10:00,11:30,SMD 425,Pathological Chemistry,Ronald Booth
BCH4123,,Lecture 2,3,08:30,10:00,SMD 425,Pathological Chemistry,Ronald Booth
BCH4125,,Lecture 1,2,13:00,14:30,VNR 1095,CELLULAR REGULATION &amp; CONTROL,Adam Rudner
BCH4125,,Lecture 2,4,11:30,13:00,VNR 1095,CELLULAR REGULATION &amp; CONTROL,Adam Rudner
BCH4300,B,Lecture 1,1,16:00,17:30,CBY B202,SELECTED TOPICS BIOCHEM.,Ilya Ioshikhes
BCH4300,B,Lecture 2,3,14:30,16:00,MNT 142,SELECTED TOPICS BIOCHEM.,Ilya Ioshikhes
BCH4300,C,Lecture 1,3,16:00,19:00,CBY E015,SELECTED TOPICS BIOCHEM.,Daniel Figeys
BCH4700,A,Lecture 1,4,08:30,11:30,FSS 5023,SUJETS CHOISIS EN BIOCHIMIE,Illimar Altosaar
BCH4932,A,Seminar 1,2,14:30,16:00,BSC 140,SÉM. BIOCHIMIE / BIOCHEM. SEM.,Danielle Carrier
BCH4932,B,Seminar 1,5,13:00,14:30,BSC 140,SÉM. BIOCHIMIE / BIOCHEM. SEM.,Danielle Carrier
BCH4932,C,Seminar 1,2,16:00,17:30,BSC 140,SÉM. BIOCHIMIE / BIOCHEM. SEM.,Elaine Beaulieu
BCH4932,D,Seminar 1,5,14:30,16:00,BSC 140,SÉM. BIOCHIMIE / BIOCHEM. SEM.,Elaine Beaulieu
BCH4932,E,Seminar 1,5,13:00,14:30,LMX 242,SÉM. BIOCHIMIE / BIOCHEM. SEM.,Elaine Beaulieu
BCH4932,F,Seminar 1,5,14:30,16:00,LMX 242,SÉM. BIOCHIMIE / BIOCHEM. SEM.,Elaine Beaulieu
BIM4316,B,Lecture 1,2,11:30,13:00,SMD 330,MODERN BIOANALYTICAL CHEM,Maxim Berezovski
BIM4316,B,Lecture 2,5,13:00,14:30,SMD 330,MODERN BIOANALYTICAL CHEM,Maxim Berezovski
BIM4316,B,Laboratory 1,3,13:00,17:00,MRN 08,MODERN BIOANALYTICAL CHEM,Maxim Berezovski
BIM4316,B,Laboratory 2,5,08:30,12:30,MRN 08,MODERN BIOANALYTICAL CHEM,Maxim Berezovski
BIM4900,A,Seminar 1,5,11:30,13:00,FSS 4012,SÉMINAIRE BIM/BIM SEMINAR,Christophe Pardin
BIM4900,B,Seminar 1,5,14:30,16:00,FSS 7035,SÉMINAIRE BIM/BIM SEMINAR,Christophe Pardin
BIM4900,C,Seminar 1,5,13:00,14:30,DMS 10161,SÉMINAIRE BIM/BIM SEMINAR,Alp Oran
BIM4900,D,Seminar 1,5,13:00,14:30,CBY E015,SÉMINAIRE BIM/BIM SEMINAR,Cory Harris
BIM4900,E,Seminar 1,5,13:00,14:30,DMS 9161,SÉMINAIRE BIM/BIM SEMINAR,Gabriel Guillet
BIM4900,G,Seminar 1,5,14:30,16:00,DMS 9161,SÉMINAIRE BIM/BIM SEMINAR,Gabriel Guillet
BIM4900,I,Seminar 1,5,14:30,16:00,FSS 7003,SÉMINAIRE BIM/BIM SEMINAR,Odette Laneuville
BIO1140,A,Lecture 1,2,11:30,13:00,MRN 150,INTRODUCTION TO CELL BIOLOGY,Caroline Petit-Turcotte
BIO1140,A,Lecture 2,5,13:00,14:30,MRN 150,INTRODUCTION TO CELL BIOLOGY,Caroline Petit-Turcotte
BIO1140,A,Laboratory 1,1,14:30,17:30,BSC 312,INTRODUCTION TO CELL BIOLOGY,Marc Charette
BIO1140,A,Laboratory 2,2,14:30,17:30,BSC 312,INTRODUCTION TO CELL BIOLOGY,Not available at this time.
BIO1140,A,Laboratory 3,3,14:30,17:30,BSC 312,INTRODUCTION TO CELL BIOLOGY,Not available at this time.
BIO1140,A,Laboratory 4,4,14:30,17:30,BSC 312,INTRODUCTION TO CELL BIOLOGY,Not available at this time.
BIO1140,A,Laboratory 5,5,14:30,17:30,BSC 312,INTRODUCTION TO CELL BIOLOGY,Not available at this time.
BIO1140,A,Laboratory 6,1,14:30,17:30,BSC 330,INTRODUCTION TO CELL BIOLOGY,Not available at this time.
BIO1140,A,Laboratory 7,2,14:30,17:30,BSC 330,INTRODUCTION TO CELL BIOLOGY,Not available at this time.
BIO1140,A,Laboratory 8,3,14:30,17:30,BSC 330,INTRODUCTION TO CELL BIOLOGY,Not available at this time.
BIO1140,A,Laboratory 9,4,14:30,17:30,BSC 330,INTRODUCTION TO CELL BIOLOGY,Not available at this time.
BIO1140,A,Laboratory 10,1,14:30,17:30,BSC 335,INTRODUCTION TO CELL BIOLOGY,Not available at this time.
BIO1140,A,Laboratory 11,4,14:30,17:30,BSC 335,INTRODUCTION TO CELL BIOLOGY,Not available at this time.
BIO1140,B,Lecture 1,1,08:30,10:00,MRN 150,INTRODUCTION TO CELL BIOLOGY,Caroline Petit-Turcotte
BIO1140,B,Lecture 2,4,10:00,11:30,MRN 150,INTRODUCTION TO CELL BIOLOGY,Caroline Petit-Turcotte
BIO1140,B,Laboratory 1,1,14:30,17:30,BSC 312,INTRODUCTION TO CELL BIOLOGY,Marc Charette
BIO1140,B,Laboratory 2,2,14:30,17:30,BSC 312,INTRODUCTION TO CELL BIOLOGY,Charles Benoît
BIO1140,B,Laboratory 3,3,14:30,17:30,BSC 312,INTRODUCTION TO CELL BIOLOGY,Not available at this time.
BIO1140,B,Laboratory 4,4,14:30,17:30,BSC 312,INTRODUCTION TO CELL BIOLOGY,Not available at this time.
BIO1140,B,Laboratory 5,5,14:30,17:30,BSC 312,INTRODUCTION TO CELL BIOLOGY,Not available at this time.
BIO1140,B,Laboratory 6,1,14:30,17:30,BSC 330,INTRODUCTION TO CELL BIOLOGY,Not available at this time.
BIO1140,B,Laboratory 7,2,14:30,17:30,BSC 330,INTRODUCTION TO CELL BIOLOGY,Not available at this time.
BIO1140,B,Laboratory 8,3,14:30,17:30,BSC 330,INTRODUCTION TO CELL BIOLOGY,Not available at this time.
BIO1140,B,Laboratory 9,4,14:30,17:30,BSC 330,INTRODUCTION TO CELL BIOLOGY,Not available at this time.
BIO1140,B,Laboratory 10,1,14:30,17:30,BSC 335,INTRODUCTION TO CELL BIOLOGY,Not available at this time.
BIO1140,B,Laboratory 11,4,14:30,17:30,BSC 335,INTRODUCTION TO CELL BIOLOGY,Not available at this time.
BIO1140,C,Lecture 1,1,14:30,16:00,MRN 150,INTRODUCTION TO CELL BIOLOGY,Caroline Petit-Turcotte
BIO1140,C,Lecture 2,4,16:00,17:30,MRN 150,INTRODUCTION TO CELL BIOLOGY,Caroline Petit-Turcotte
BIO1140,C,Laboratory 1,2,14:30,17:30,BSC 335,INTRODUCTION TO CELL BIOLOGY,Marc Charette
BIO1140,C,Laboratory 2,3,14:30,17:30,BSC 335,INTRODUCTION TO CELL BIOLOGY,Not available at this time.
BIO1140,C,Laboratory 3,3,14:30,17:30,BSC 310,INTRODUCTION TO CELL BIOLOGY,Not available at this time.
BIO1140,C,Laboratory 4,5,14:30,17:30,BSC 330,INTRODUCTION TO CELL BIOLOGY,Charles Benoît
BIO1140,C,Laboratory 5,5,14:30,17:30,BSC 335,INTRODUCTION TO CELL BIOLOGY,Not available at this time.
BIO1140,C,Laboratory 6,2,14:30,17:30,BSC 335,INTRODUCTION TO CELL BIOLOGY,Not available at this time.
BIO1140,C,Laboratory 7,2,14:30,17:30,BSC 310,INTRODUCTION TO CELL BIOLOGY,Not available at this time.
BIO1140,C,Laboratory 8,3,14:30,17:30,BSC 335,INTRODUCTION TO CELL BIOLOGY,Not available at this time.
BIO1140,C,Laboratory 9,5,14:30,17:30,BSC 330,INTRODUCTION TO CELL BIOLOGY,Not available at this time.
BIO1140,C,Laboratory 10,5,14:30,17:30,BSC 335,INTRODUCTION TO CELL BIOLOGY,Not available at this time.
BIO1140,C,Laboratory 11,5,14:30,17:30,BSC 310,INTRODUCTION TO CELL BIOLOGY,Not available at this time.
BIO1300,,Lecture 1,3,10:00,11:30,MRT 212,THE HUMAN ANIMAL,Adam Brown
BIO1300,,Lecture 2,5,08:30,10:00,MRT 212,THE HUMAN ANIMAL,Adam Brown
BIO1540,A,Lecture 1,1,11:30,13:00,UCU AUD,INTRO. A BIOLOGIE CELLULAIRE,Elaine Beaulieu
BIO1540,A,Lecture 2,4,13:00,14:30,UCU AUD,INTRO. A BIOLOGIE CELLULAIRE,Elaine Beaulieu
BIO1540,A,Laboratory 1,1,14:30,17:30,BSC 302,INTRO. A BIOLOGIE CELLULAIRE,Charles Benoît
BIO1540,A,Laboratory 2,2,14:30,17:30,BSC 302,INTRO. A BIOLOGIE CELLULAIRE,Marc Charette
BIO1540,A,Laboratory 3,3,14:30,17:30,BSC 302,INTRO. A BIOLOGIE CELLULAIRE,Fabien Avaron
BIO1540,A,Laboratory 4,4,14:30,17:30,BSC 302,INTRO. A BIOLOGIE CELLULAIRE,Not available at this time.
BIO1540,A,Laboratory 5,5,14:30,17:30,BSC 302,INTRO. A BIOLOGIE CELLULAIRE,Not available at this time.
BIO1540,A,Laboratory 6,1,14:30,17:30,BSC 310,INTRO. A BIOLOGIE CELLULAIRE,Not available at this time.
BIO1540,A,Laboratory 7,4,14:30,17:30,BSC 310,INTRO. A BIOLOGIE CELLULAIRE,Not available at this time.
BIO1540,A,Laboratory 8,5,14:30,17:30,BSC 310,INTRO. A BIOLOGIE CELLULAIRE,Not available at this time.
BIO1540,B,Lecture 1,1,08:30,10:00,UCU AUD,INTRO. A BIOLOGIE CELLULAIRE,Elaine Beaulieu
BIO1540,B,Lecture 2,4,10:00,11:30,UCU AUD,INTRO. A BIOLOGIE CELLULAIRE,Elaine Beaulieu
BIO1540,B,Laboratory 1,1,14:30,17:30,BSC 302,INTRO. A BIOLOGIE CELLULAIRE,Fabien Avaron
BIO1540,B,Laboratory 2,2,14:30,17:30,BSC 302,INTRO. A BIOLOGIE CELLULAIRE,Marc Charette
BIO1540,B,Laboratory 3,3,14:30,17:30,BSC 302,INTRO. A BIOLOGIE CELLULAIRE,Charles Benoît
BIO1540,B,Laboratory 4,4,14:30,17:30,BSC 302,INTRO. A BIOLOGIE CELLULAIRE,Not available at this time.
BIO1540,B,Laboratory 5,5,14:30,17:30,BSC 302,INTRO. A BIOLOGIE CELLULAIRE,Not available at this time.
BIO1540,B,Laboratory 6,1,14:30,17:30,BSC 310,INTRO. A BIOLOGIE CELLULAIRE,Not available at this time.
BIO1540,B,Laboratory 7,4,14:30,17:30,BSC 310,INTRO. A BIOLOGIE CELLULAIRE,Not available at this time.
BIO1540,B,Laboratory 8,5,14:30,17:30,BSC 110,INTRO. A BIOLOGIE CELLULAIRE,Not available at this time.
BIO1700,,Lecture 1,3,10:00,11:30,LMX 219,L'ANIMAL HUMAIN,François Chapleau
BIO1700,,Lecture 2,5,08:30,10:00,LMX 219,L'ANIMAL HUMAIN,Not available at this time.
BIO2133,A,Course has on-line/classroom activities 1,1,13:00,14:30,FSS 2005,GENETICS,Colin Montpetit
BIO2133,A,Course has on-line/classroom activities 2,3,11:30,13:00,FSS 2005,GENETICS,Colin Montpetit
BIO2133,A,Laboratory 1,2,08:30,11:30,BSC 335,GENETICS,Cindy Lesage-Pelletier
BIO2133,A,Laboratory 2,3,08:30,11:30,BSC 335,GENETICS,Sofia Perin
BIO2133,A,Laboratory 3,4,08:30,11:30,BSC 335,GENETICS,Cindy Lesage-Pelletier
BIO2133,A,Laboratory 4,5,08:30,11:30,BSC 335,GENETICS,Marc Charette
BIO2133,A,Laboratory 5,3,08:30,11:30,BSC 302,GENETICS,Marc Charette
BIO2133,A,Laboratory 6,4,08:30,11:30,BSC 302,GENETICS,Sofia Perin
BIO2133,B,Course has on-line/classroom activities 1,2,11:30,13:00,FSS 2005,GENETICS,Colin Montpetit
BIO2133,B,Course has on-line/classroom activities 2,5,13:00,14:30,FSS 2005,GENETICS,Colin Montpetit
BIO2133,B,Laboratory 1,2,08:30,11:30,BSC 335,GENETICS,Cindy Lesage-Pelletier
BIO2133,B,Laboratory 2,3,08:30,11:30,BSC 335,GENETICS,Sofia Perin
BIO2133,B,Laboratory 3,4,08:30,11:30,BSC 335,GENETICS,Marc Charette
BIO2133,B,Laboratory 4,5,08:30,11:30,BSC 335,GENETICS,Marc Charette
BIO2133,B,Laboratory 5,2,08:30,11:30,BSC 302,GENETICS,Cindy Lesage-Pelletier
BIO2133,B,Laboratory 7,5,08:30,11:30,BSC 302,GENETICS,Sofia Perin
BIO2133,C,Course has on-line/classroom activities 1,1,16:00,17:30,FSS 2005,GENETICS,Colin Montpetit
BIO2133,C,Course has on-line/classroom activities 2,3,14:30,16:00,FSS 2005,GENETICS,Colin Montpetit
BIO2133,C,Laboratory 1,2,08:30,11:30,BSC 302,GENETICS,Cindy Lesage-Pelletier
BIO2133,C,Laboratory 2,5,08:30,11:30,BSC 302,GENETICS,Marc Charette
BIO2133,C,Laboratory 3,5,08:30,11:30,BSC 110,GENETICS,Cindy Lesage-Pelletier
BIO2133,C,Laboratory 4,3,08:30,11:30,BSC 302,GENETICS,Sofia Perin
BIO2133,C,Laboratory 5,4,08:30,11:30,BSC 302,GENETICS,Sofia Perin
BIO2133,C,Laboratory 6,5,08:30,11:30,BSC 110,GENETICS,Sofia Perin
BIO2135,A,Lecture 1,2,14:30,16:00,MRN 150,ANIMAL FORM AND FUNCTION,Jon Houseman
BIO2135,A,Lecture 2,5,16:00,17:30,MRN 150,ANIMAL FORM AND FUNCTION,Jon Houseman
BIO2135,A,Laboratory 1,2,08:30,11:30,BSC 312,ANIMAL FORM AND FUNCTION,Peter Heinermann
BIO2135,A,Laboratory 2,3,08:30,11:30,BSC 312,ANIMAL FORM AND FUNCTION,Cindy Lesage-Pelletier
BIO2135,A,Laboratory 3,4,08:30,11:30,BSC 312,ANIMAL FORM AND FUNCTION,Peter Heinermann
BIO2135,A,Laboratory 4,5,08:30,11:30,BSC 312,ANIMAL FORM AND FUNCTION,Peter Heinermann
BIO2135,A,Laboratory 5,2,08:30,11:30,BSC 330,ANIMAL FORM AND FUNCTION,Peter Heinermann
BIO2135,A,Laboratory 6,3,08:30,11:30,BSC 330,ANIMAL FORM AND FUNCTION,Peter Heinermann
BIO2135,A,Laboratory 7,4,08:30,11:30,BSC 330,ANIMAL FORM AND FUNCTION,Peter Heinermann
BIO2135,A,Laboratory 8,5,08:30,11:30,BSC 330,ANIMAL FORM AND FUNCTION,Peter Heinermann
BIO2135,A,Laboratory 9,5,08:30,11:30,BSC 310,ANIMAL FORM AND FUNCTION,Cindy Lesage-Pelletier
BIO2510,,Lecture 1,1,16:00,17:30,FSS 1030,PHYSIOLOGIE ENVIRONNEMENTALE,Rania Nasrallah
BIO2510,,Lecture 2,3,14:30,16:00,FSS 1030,PHYSIOLOGIE ENVIRONNEMENTALE,Rania Nasrallah
BIO2533,A,Lecture 1,1,13:00,14:30,MNT 203,GÉNÉTIQUE,Guy Drouin
BIO2533,A,Lecture 2,3,11:30,13:00,MNT 203,GÉNÉTIQUE,Guy Drouin
BIO2533,A,Laboratory 1,2,08:30,11:30,BSC 310,GÉNÉTIQUE,Sofia Perin
BIO2533,A,Laboratory 2,3,08:30,11:30,BSC 310,GÉNÉTIQUE,Cindy Lesage-Pelletier
BIO2533,A,Laboratory 3,4,08:30,11:30,BSC 310,GÉNÉTIQUE,Cindy Lesage-Pelletier
BIO2533,A,Laboratory 4,2,08:30,11:30,BSC 310,GÉNÉTIQUE,Sofia Perin
BIO2533,A,Laboratory 5,3,08:30,11:30,BSC 310,GÉNÉTIQUE,Cindy Lesage-Pelletier
BIO2533,A,Laboratory 6,4,08:30,11:30,BSC 310,GÉNÉTIQUE,Marc Charette
BIO2533,A,Laboratory 7,1,08:30,11:30,BSC 310,GÉNÉTIQUE,Sofia Perin
BIO2533,A,Laboratory 8,1,08:30,11:30,BSC 310,GÉNÉTIQUE,Cindy Lesage-Pelletier
BIO2535,A,Lecture 1,2,13:00,14:30,DMS 1120,ANIMAUX: STRUCT. &amp; FONCTIONS,Adam Brown
BIO2535,A,Lecture 2,4,11:30,13:00,DMS 1120,ANIMAUX: STRUCT. &amp; FONCTIONS,Adam Brown
BIO2535,A,Laboratory 1,2,08:30,11:30,BSC 110,ANIMAUX: STRUCT. &amp; FONCTIONS,Cindy Lesage-Pelletier
BIO2535,A,Laboratory 2,3,08:30,11:30,BSC 110,ANIMAUX: STRUCT. &amp; FONCTIONS,Peter Heinermann
BIO2535,A,Laboratory 3,4,08:30,11:30,BSC 110,ANIMAUX: STRUCT. &amp; FONCTIONS,Peter Heinermann
BIO3102,,Lecture 1,3,10:00,11:30,MCD 146,Molecular Evolution,Linda Bonen
BIO3102,,Lecture 2,5,08:30,10:00,MCD 146,Molecular Evolution,Linda Bonen
BIO3115,,Lecture 1,2,08:30,10:00,MRT 212,CONSERVATION BIOLOGY,C. Scott Findlay
BIO3115,,Lecture 2,5,10:00,11:30,MRT 212,CONSERVATION BIOLOGY,C. Scott Findlay
BIO3117,,Lecture 1,3,13:00,14:30,STE G0103,Ecosystem Ecology,Frances Pick
BIO3117,,Lecture 2,5,11:30,13:00,STE G0103,Ecosystem Ecology,Frances Pick
BIO3151,N,Laboratory 1,2,13:00,19:00,BSC 236,MOLECULAR BIOLOGY LABORATORY,John Basso
BIO3151,O,Laboratory 1,4,13:00,19:00,BSC 236,MOLECULAR BIOLOGY LABORATORY,John Basso
BIO3151,P,Laboratory 1,5,11:30,17:30,BSC 236,MOLECULAR BIOLOGY LABORATORY,John Basso
BIO3152,A,Laboratory 1,3,13:00,19:00,BSC 231,CELL BIOLOGY LABORATORY,Alp Oran
BIO3154,,Lecture 1,2,10:00,11:30,MRT 251,POP. AND COMM. ECOLOGY,Jessica Forrest
BIO3154,,Laboratory 1,4,08:30,11:30,MNT 141,POP. AND COMM. ECOLOGY,Jessica Forrest
BIO3154,,Laboratory 2,4,08:30,11:30,MNT 142,POP. AND COMM. ECOLOGY,Not available at this time.
